networkx_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/algorithms/tests/test_euler.py_test_on_non_eulerian_graph,1.0,0,0,[],[]
/algorithms/tests/test_euler.py_testfind_path_start,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_hexdigest_sizes_correct,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_is_subiteration,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_digest_size,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_digest_size_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_directed,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_directed_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_empty_graph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_empty_graph_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_edge_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_edge_attr_and_node_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_edge_attr_and_node_attr_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_edge_attr_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_node_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_node_attr_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_isomorphic_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_iteration_depth,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_iteration_depth_edge_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_iteration_depth_node_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_iteration_depth_node_edge_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_missing_edge_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_missing_edge_attr_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_missing_node_attr,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_missing_node_attr_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_reversed,1.0,0,0,[],[]
/algorithms/tests/test_graph_hashing.py_test_reversed_subgraph_hash,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_setup_class,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_atlas,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_directed_degree_sequence,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_multi_sequence,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_negative_input,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_non_integer_input,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_numpy_degree_sequence,1.0,3,3,['array' 'float64' 'int64'],['pdarraycreation.array' 'dtypes.float64' 'dtypes.int64']
/algorithms/tests/test_graphical.py_test_pseudo_sequence,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_small_directed_sequences,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_small_graph_false,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_small_graph_true,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_string_input,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_valid_degree_sequence1,1.0,0,0,[],[]
/algorithms/tests/test_graphical.py_test_valid_degree_sequence2,1.0,0,0,[],[]
/algorithms/tests/test_hierarchy.py_test_hierarchy_1,1.0,0,0,[],[]
/algorithms/tests/test_hierarchy.py_test_hierarchy_cycle,1.0,0,0,[],[]
/algorithms/tests/test_hierarchy.py_test_hierarchy_exception,1.0,0,0,[],[]
/algorithms/tests/test_hierarchy.py_test_hierarchy_tree,1.0,0,0,[],[]
/algorithms/tests/test_hierarchy.py_test_hierarchy_weight,1.0,0,0,[],[]
/algorithms/tests/test_hybrid.py_test_2d_grid_graph,1.0,0,0,[],[]
/algorithms/tests/test_hybrid.py_test_small_graph,1.0,0,0,[],[]
/algorithms/tests/test_isolate.py_test_is_isolate,1.0,0,0,[],[]
/algorithms/tests/test_isolate.py_test_isolates,1.0,0,0,[],[]
/algorithms/tests/test_isolate.py_test_number_of_isolates,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py__test_func,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_setup_class,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_K5,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_P3,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_P4,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_S4,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_all_nonexistent_edges,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_custom_community_attribute_name,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_different_community,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_equal_nodes,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_insufficient_community_information,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_invalid_delta,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_isolated_nodes,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_no_common_neighbor,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_no_community_information,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_no_inter_cluster_common_neighbor,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_node_not_found,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_notimplemented,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_sufficient_community_information,1.0,0,0,[],[]
/algorithms/tests/test_link_prediction.py_test_zero_degrees,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_assert_has_same_pairs,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_assert_lca_dicts_same,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_get_pair,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_setup_class,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_all_pairs_given,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_bug_gh4942,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_default_kwarg,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_generator,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_gold_example,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_identity,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_input_graph_with_two_roots,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_issue_4574,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_non_dags,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_nonempty_graph_without_lca,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_nonexisting_pairs_exception,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_null_graph,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_one_pair_gh4942,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_pairs_without_lca,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_all_pairs_lca_self_ancestors,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_gold_example,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_default_root,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_disconnected_nodes,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_error_if_input_not_tree,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_generator,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_invalid_input,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_nonexisting_pairs_exception,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_not_implemented,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_return_subset,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_routine_bails_on_DAGs,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_subtrees,1.0,0,0,[],[]
/algorithms/tests/test_lowest_common_ancestors.py_test_tree_all_pairs_lca_trees_without_LCAs,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_dict,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_edge_attribute_name,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_edge_order,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_empty_matching,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_floating_point_weights,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_invalid_edge,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_invalid_input,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_invalid_matching,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_maximal_but_not_perfect,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nasty_blossom1,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nasty_blossom2,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nasty_blossom_augmenting,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nasty_blossom_expand_recursively,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nasty_blossom_least_slack,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_negative_weights,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nested_s_blossom,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nested_s_blossom_expand,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nested_s_blossom_relabel,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_nested_s_blossom_relabel_expand,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_not_matching,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_not_maximal,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_ordering,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_path,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_s_blossom,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_s_blossom_relabel_expand,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_s_t_blossom,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_self_loops,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_selfloop,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_selfloops,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_single_edge,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_single_edge_matching,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_square,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_trivial1,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_two_path,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_valid,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_valid_matching,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_valid_not_path,1.0,0,0,[],[]
/algorithms/tests/test_matching.py_test_wrong_graph_type,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_check_basic_case,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_disconnected,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_empty_graph,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_one_node_graph,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_test_30_node_prob,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_test_basic_cases,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_test_error_on_non_integer_weight,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_test_key_error,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_test_unaffected_by_self_loops,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_three_node_clique,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_three_node_independent_set,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_two_node_graph,1.0,0,0,[],[]
/algorithms/tests/test_max_weight_clique.py_verify_clique,1.0,0,0,[],[]
/algorithms/tests/test_mis.py_test_K5,1.0,0,0,[],[]
/algorithms/tests/test_mis.py_test_bipartite,1.0,0,0,[],[]
/algorithms/tests/test_mis.py_test_exceptions,1.0,0,0,[],[]
/algorithms/tests/test_mis.py_test_florentine_family,1.0,0,0,[],[]
/algorithms/tests/test_mis.py_test_random_graphs,1.0,0,0,[],[]
/algorithms/tests/test_mis.py_test_random_seed,1.0,0,0,[],[]
/algorithms/tests/test_moral.py_test_get_moral_graph,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_digraph,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_labeled_nodes_are_not_changed,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_no_edges,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_no_labels,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_no_nodes,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_nodes_all_labeled,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_one_labeled_node,1.0,0,0,[],[]
/algorithms/tests/test_node_classification.py_test_path_graph,1.0,0,0,[],[]
/algorithms/tests/test_non_randomness.py_test_non_connected,1.0,0,0,[],[]
/algorithms/tests/test_non_randomness.py_test_non_randomness,0.0,1,0,['testing.assert_almost_equal'],[]
/algorithms/tests/test_non_randomness.py_test_self_loops,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___eq__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___ge__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___gt__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___init__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___le__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___lt__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py___ne__,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_check_edge_intersections,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_check_embedding_data,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_check_triangulation,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_is_close,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_planar_drawing_conforms_to_embedding,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_point_in_between,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_circle_graph,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_graph1,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_graph2,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_grid_graph,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_invalid_half_edge,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_multiple_component_graph1,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_multiple_component_graph2,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_one_node_graph,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_three_node_graph,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_triangulate_embedding1,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_triangulate_embedding2,1.0,0,0,[],[]
/algorithms/tests/test_planar_drawing.py_test_two_node_graph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_check_counterexample,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_check_embedding,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_check_graph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_get_star_embedding,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_add_half_edge,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_comp,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_connect_components,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_counterexample_planar,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_counterexample_planar_recursive,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_edge_removal,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_edge_removal_from_planar_embedding,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_forbidden_methods,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_get_data,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_goldner_harary,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_graph1,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_graph2,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_graph3,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_invalid_edge_orientation,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_k3_3,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_k5,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_loop,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_missing_edge_orientation,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_missing_half_edge,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_missing_reference,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_multiple_components_non_planar,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_multiple_components_planar,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_non_planar1,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_non_planar_digraph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_non_planar_multigraph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_non_planar_with_selfloop,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_not_fulfilling_euler_formula,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_planar_digraph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_planar_multigraph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_planar_with_selfloop,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_simple_planar_graph,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_single_component,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_successful_face_traversal,1.0,0,0,[],[]
/algorithms/tests/test_planarity.py_test_unsuccessful_face_traversal,1.0,0,0,[],[]
/algorithms/tests/test_polynomials.py_test_chromatic_polynomial,1.0,0,0,[],[]
/algorithms/tests/test_polynomials.py_test_chromatic_polynomial_disjoint,1.0,0,0,[],[]
/algorithms/tests/test_polynomials.py_test_tutte_polynomial,1.0,0,0,[],[]
/algorithms/tests/test_polynomials.py_test_tutte_polynomial_disjoint,1.0,0,0,[],[]
/algorithms/tests/test_reciprocity.py_test_overall_reciprocity_empty_graph,1.0,0,0,[],[]
/algorithms/tests/test_reciprocity.py_test_reciprocity_digraph,1.0,0,0,[],[]
/algorithms/tests/test_reciprocity.py_test_reciprocity_graph_isolated_nodes,1.0,0,0,[],[]
/algorithms/tests/test_reciprocity.py_test_reciprocity_graph_node,1.0,0,0,[],[]
/algorithms/tests/test_reciprocity.py_test_reciprocity_graph_nodes,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_k_regular1,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_k_regular2,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_k_regular3,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_regular1,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_regular2,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_regular3,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_regular4,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_is_regular_empty_graph_raises,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_k_factor1,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_k_factor2,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_k_factor3,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_k_factor4,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_k_factor5,1.0,0,0,[],[]
/algorithms/tests/test_regular.py_test_k_factor_trivial,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_rich_club_exception2,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_rich_club_leq_3_nodes_normalized,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_rich_club_leq_3_nodes_unnormalized,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_rich_club_selfloop,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub2,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub3,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub4,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub_exception,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub_normalized,1.0,0,0,[],[]
/algorithms/tests/test_richclub.py_test_richclub_seed,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_edge_del_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_edge_ins_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_edge_subst_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_ematch,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_getCanonical,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_nmatch,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_node_del_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_node_ins_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_node_subst_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_setup_class,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testCopy,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testGraph1,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testGraph2,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testGraph3,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testGraph4,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testGraph4_a,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testGraph4_b,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testOneEdgeLabelDiff,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testOneExtraEdge,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testOneExtraNode,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testOneExtraNodeAndEdge,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testOneNodeLabelDiff,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_testSame,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_digraph,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_generate_random_paths_unweighted,0.0,1,0,['random.seed'],[]
/algorithms/tests/test_similarity.py_test_generate_random_paths_weighted,0.0,1,0,['random.seed'],[]
/algorithms/tests/test_similarity.py_test_graph_edit_distance,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_graph_edit_distance_edge_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_graph_edit_distance_node_cost,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_graph_edit_distance_roots_and_timeout,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_graph_edit_distance_upper_bound,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_multidigraph,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_multigraph,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_optimal_edit_paths,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_optimize_graph_edit_distance,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_panther_similarity_isolated,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_panther_similarity_source_not_found,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_panther_similarity_unweighted,0.0,1,0,['random.seed'],[]
/algorithms/tests/test_similarity.py_test_panther_similarity_weighted,0.0,1,0,['random.seed'],[]
/algorithms/tests/test_similarity.py_test_selfloops,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_between_versions,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_max_iterations,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_no_source_no_target,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_noninteger_nodes,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_numpy_no_source_no_target,0.5,2,1,['array' 'testing.assert_allclose'],['pdarraycreation.array']
/algorithms/tests/test_similarity.py_test_simrank_numpy_source_and_target,0.0,1,0,['testing.assert_allclose'],[]
/algorithms/tests/test_similarity.py_test_simrank_numpy_source_no_target,0.5,2,1,['testing.assert_allclose' 'array'],['pdarraycreation.array']
/algorithms/tests/test_similarity.py_test_simrank_source_and_target,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_source_no_target,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_source_not_found,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_simrank_target_not_found,1.0,0,0,[],[]
/algorithms/tests/test_similarity.py_test_symmetry_with_custom_matching,1.0,0,0,[],[]
/algorithms/tests/test_simple_paths.py_cost,1.0,0,0,[],[]
/algorithms/tests/test_simple_paths.py_cost_func,1.0,0,0,[],[]
/algorithms/tests/test_simple_paths.py_hamiltonian_edge_path,1.0,0,0,[],[]
/algorithms/tests/test_simple_paths.py_hamiltonian_path,1.0,0,0,[],[]
/algorithms/tests/test_simple_paths.py_test_Greg_Bernstein,1.0,0,0,[],[]
