,index,function_np,total_np_calls,num_sklearn_funs_used_by,used_by_sklearn,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
118,467,array_equal,19.0,12.0,True,array_equal,numpy.array_equal,https://numpy.org/doc/stable/reference/generated/numpy.array_equal.html,,,,False
119,468,count_nonzero,17.0,12.0,True,count_nonzero,numpy.count_nonzero,https://numpy.org/doc/stable/reference/generated/numpy.count_nonzero.html,,,,False
120,469,isin,15.0,12.0,True,isin,numpy.isin,https://numpy.org/doc/stable/reference/generated/numpy.isin.html,,,,False
121,470,int8,14.0,12.0,True,int8,numpy.int8,https://numpy.org/doc/stable/reference/generated/numpy.int8.html,arkouda.dtypes.int8,dtypes.int8,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.int8,True
122,471,append,21.0,11.0,True,append,numpy.append,https://numpy.org/doc/stable/reference/generated/numpy.append.html,,,,False
123,472,cov,18.0,11.0,True,cov,numpy.cov,https://numpy.org/doc/stable/reference/generated/numpy.cov.html,arkouda.pdarrayclass.cov,pdarrayclass.cov,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.cov,True
124,473,log2,16.0,11.0,True,log2,numpy.log2,https://numpy.org/doc/stable/reference/generated/numpy.log2.html,arkouda.numeric.log2,numeric.log2,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log2,True
125,474,log2,16.0,11.0,True,log2,numpy.log2,https://numpy.org/doc/stable/reference/generated/numpy.log2.html,arkouda.array_api._elementwise_functions.log2,array_api._elementwise_functions.log2,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log2,True
126,475,isclose,14.0,11.0,True,isclose,numpy.isclose,https://numpy.org/doc/stable/reference/generated/numpy.isclose.html,,,,False
127,476,intersect1d,12.0,11.0,True,intersect1d,numpy.intersect1d,https://numpy.org/doc/stable/reference/generated/numpy.intersect1d.html,arkouda.pdarraysetops.intersect1d,pdarraysetops.intersect1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.intersect1d,True
128,477,random.rand,12.0,11.0,True,rand,numpy.random.rand,https://numpy.org/doc/stable/reference/generated/numpy.random.rand.html,,,,False
129,478,size,23.0,10.0,True,,,,,,,
130,479,transpose,14.0,10.0,True,transpose,numpy.transpose,https://numpy.org/doc/stable/reference/generated/numpy.transpose.html,,,,False
131,480,round,13.0,10.0,True,round,numpy.round,https://numpy.org/doc/stable/reference/generated/numpy.round.html,arkouda.numeric.round,numeric.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.round,True
132,481,round,13.0,10.0,True,round,numpy.round,https://numpy.org/doc/stable/reference/generated/numpy.round.html,arkouda.array_api._elementwise_functions.round,array_api._elementwise_functions.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.round,True
133,482,random.randint,12.0,10.0,True,randint,numpy.random.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
134,483,ascontiguousarray,11.0,10.0,True,ascontiguousarray,numpy.ascontiguousarray,https://numpy.org/doc/stable/reference/generated/numpy.ascontiguousarray.html,,,,False
135,484,logical_or,11.0,10.0,True,logical_or,numpy.logical_or,https://numpy.org/doc/stable/reference/generated/numpy.logical_or.html,arkouda.array_api._elementwise_functions.logical_or,array_api._elementwise_functions.logical_or,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.logical_or,True
136,485,random.default_rng,10.0,10.0,True,default_rng,numpy.random.default_rng,https://numpy.org/doc/stable/reference/generated/numpy.random.default_rng.html,,,,False
137,486,testing.assert_equal,21.0,9.0,True,assert_equal,numpy.testing.assert_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_equal.html,,,,False
138,487,outer,12.0,9.0,True,outer,numpy.outer,https://numpy.org/doc/stable/reference/generated/numpy.outer.html,,,,False
139,488,prod,10.0,9.0,True,prod,numpy.prod,https://numpy.org/doc/stable/reference/generated/numpy.prod.html,arkouda.pdarrayclass.prod,pdarrayclass.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.prod,True
140,489,prod,10.0,9.0,True,prod,numpy.prod,https://numpy.org/doc/stable/reference/generated/numpy.prod.html,arkouda.array_api._statistical_functions.prod,array_api._statistical_functions.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.prod,True
141,490,full_like,9.0,9.0,True,full_like,numpy.full_like,https://numpy.org/doc/stable/reference/generated/numpy.full_like.html,arkouda.pdarraycreation.full_like,pdarraycreation.full_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.full_like,True
142,491,full_like,9.0,9.0,True,full_like,numpy.full_like,https://numpy.org/doc/stable/reference/generated/numpy.full_like.html,arkouda.array_api._creation_functions.full_like,array_api._creation_functions.full_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.full_like,True
143,492,squeeze,12.0,8.0,True,squeeze,numpy.squeeze,https://numpy.org/doc/stable/reference/generated/numpy.squeeze.html,arkouda.array_api._manipulation_functions.squeeze,array_api._manipulation_functions.squeeze,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.squeeze,True
144,493,argmin,10.0,8.0,True,argmin,numpy.argmin,https://numpy.org/doc/stable/reference/generated/numpy.argmin.html,arkouda.pdarrayclass.argmin,pdarrayclass.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmin,True
145,494,argmin,10.0,8.0,True,argmin,numpy.argmin,https://numpy.org/doc/stable/reference/generated/numpy.argmin.html,arkouda.array_api._searching_functions.argmin,array_api._searching_functions.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmin,True
146,495,testing.assert_array_equal,10.0,8.0,True,assert_array_equal,numpy.testing.assert_array_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_array_equal.html,,,,False
147,496,isscalar,9.0,8.0,True,isscalar,numpy.isscalar,https://numpy.org/doc/stable/reference/generated/numpy.isscalar.html,,,,False
148,497,around,13.0,7.0,True,around,numpy.around,https://numpy.org/doc/stable/reference/generated/numpy.around.html,,,,False
149,498,setdiff1d,10.0,7.0,True,setdiff1d,numpy.setdiff1d,https://numpy.org/doc/stable/reference/generated/numpy.setdiff1d.html,arkouda.pdarraysetops.setdiff1d,pdarraysetops.setdiff1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.setdiff1d,True
150,499,nonzero,8.0,7.0,True,nonzero,numpy.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
151,500,trace,8.0,7.0,True,trace,numpy.trace,https://numpy.org/doc/stable/reference/generated/numpy.trace.html,,,,False
152,501,isinf,7.0,7.0,True,isinf,numpy.isinf,https://numpy.org/doc/stable/reference/generated/numpy.isinf.html,arkouda.numeric.isinf,numeric.isinf,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.isinf,True
153,502,isinf,7.0,7.0,True,isinf,numpy.isinf,https://numpy.org/doc/stable/reference/generated/numpy.isinf.html,arkouda.array_api._elementwise_functions.isinf,array_api._elementwise_functions.isinf,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.isinf,True
154,503,take,8.0,6.0,True,take,numpy.take,https://numpy.org/doc/stable/reference/generated/numpy.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
155,504,identity,6.0,6.0,True,identity,numpy.identity,https://numpy.org/doc/stable/reference/generated/numpy.identity.html,arkouda.util.identity,util.identity,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.util.identity,True
156,505,ptp,6.0,6.0,True,ptp,numpy.ptp,https://numpy.org/doc/stable/reference/generated/numpy.ptp.html,,,,False
157,506,resize,13.0,5.0,True,resize,numpy.resize,https://numpy.org/doc/stable/reference/generated/numpy.resize.html,,,,False
158,507,may_share_memory,9.0,5.0,True,may_share_memory,numpy.may_share_memory,https://numpy.org/doc/stable/reference/generated/numpy.may_share_memory.html,,,,False
159,508,float16,8.0,5.0,True,float16,numpy.float16,https://numpy.org/doc/stable/reference/generated/numpy.float16.html,,,,False
160,509,logaddexp,8.0,5.0,True,logaddexp,numpy.logaddexp,https://numpy.org/doc/stable/reference/generated/numpy.logaddexp.html,arkouda.array_api._elementwise_functions.logaddexp,array_api._elementwise_functions.logaddexp,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.logaddexp,True
161,510,int16,7.0,5.0,True,int16,numpy.int16,https://numpy.org/doc/stable/reference/generated/numpy.int16.html,arkouda.dtypes.int16,dtypes.int16,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.int16,True
162,511,matrix,7.0,5.0,True,matrix,numpy.matrix,https://numpy.org/doc/stable/reference/generated/numpy.matrix.html,,,,False
163,512,expand_dims,6.0,5.0,True,expand_dims,numpy.expand_dims,https://numpy.org/doc/stable/reference/generated/numpy.expand_dims.html,arkouda.array_api._manipulation_functions.expand_dims,array_api._manipulation_functions.expand_dims,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.expand_dims,True
164,513,linalg.inv,6.0,5.0,True,inv,numpy.linalg.inv,https://numpy.org/doc/stable/reference/generated/numpy.linalg.inv.html,,,,False
165,514,column_stack,5.0,5.0,True,column_stack,numpy.column_stack,https://numpy.org/doc/stable/reference/generated/numpy.column_stack.html,,,,False
166,515,corrcoef,5.0,5.0,True,corrcoef,numpy.corrcoef,https://numpy.org/doc/stable/reference/generated/numpy.corrcoef.html,,,,False
167,516,delete,5.0,5.0,True,delete,numpy.delete,https://numpy.org/doc/stable/reference/generated/numpy.delete.html,,,,False
168,517,einsum,5.0,5.0,True,einsum,numpy.einsum,https://numpy.org/doc/stable/reference/generated/numpy.einsum.html,,,,False
169,518,fromiter,5.0,5.0,True,fromiter,numpy.fromiter,https://numpy.org/doc/stable/reference/generated/numpy.fromiter.html,,,,False
170,519,power,9.0,4.0,True,power,numpy.power,https://numpy.org/doc/stable/reference/generated/numpy.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
171,520,random.random,7.0,4.0,True,random,numpy.random.random,https://numpy.org/doc/stable/reference/generated/numpy.random.random.html,,,,False
172,521,intc,6.0,4.0,True,intc,numpy.intc,https://numpy.org/doc/stable/reference/generated/numpy.intc.html,,,,False
173,522,random.uniform,6.0,4.0,True,uniform,numpy.random.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
174,523,divide,4.0,4.0,True,divide,numpy.divide,https://numpy.org/doc/stable/reference/generated/numpy.divide.html,arkouda.array_api._elementwise_functions.divide,array_api._elementwise_functions.divide,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.divide,True
175,524,floating,4.0,4.0,True,floating,numpy.floating,https://numpy.org/doc/stable/reference/generated/numpy.floating.html,,,,False
176,525,linalg.matrix_rank,4.0,4.0,True,matrix_rank,numpy.linalg.matrix_rank,https://numpy.org/doc/stable/reference/generated/numpy.linalg.matrix_rank.html,,,,False
177,526,linalg.multi_dot,4.0,4.0,True,multi_dot,numpy.linalg.multi_dot,https://numpy.org/doc/stable/reference/generated/numpy.linalg.multi_dot.html,,,,False
178,527,linalg.svd,4.0,4.0,True,svd,numpy.linalg.svd,https://numpy.org/doc/stable/reference/generated/numpy.linalg.svd.html,,,,False
179,528,multiply,4.0,4.0,True,multiply,numpy.multiply,https://numpy.org/doc/stable/reference/generated/numpy.multiply.html,arkouda.array_api._elementwise_functions.multiply,array_api._elementwise_functions.multiply,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.multiply,True
180,529,nan_to_num,4.0,4.0,True,nan_to_num,numpy.nan_to_num,https://numpy.org/doc/stable/reference/generated/numpy.nan_to_num.html,,,,False
181,530,rollaxis,4.0,4.0,True,rollaxis,numpy.rollaxis,https://numpy.org/doc/stable/reference/generated/numpy.rollaxis.html,,,,False
182,531,testing.assert_array_almost_equal,4.0,4.0,True,assert_array_almost_equal,numpy.testing.assert_array_almost_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_array_almost_equal.html,,,,False
183,532,frombuffer,7.0,3.0,True,frombuffer,numpy.frombuffer,https://numpy.org/doc/stable/reference/generated/numpy.frombuffer.html,,,,False
184,533,log10,7.0,3.0,True,log10,numpy.log10,https://numpy.org/doc/stable/reference/generated/numpy.log10.html,arkouda.numeric.log10,numeric.log10,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log10,True
185,534,log10,7.0,3.0,True,log10,numpy.log10,https://numpy.org/doc/stable/reference/generated/numpy.log10.html,arkouda.array_api._elementwise_functions.log10,array_api._elementwise_functions.log10,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log10,True
186,535,interp,5.0,3.0,True,interp,numpy.interp,https://numpy.org/doc/stable/reference/generated/numpy.interp.html,,,,False
187,536,nanmean,5.0,3.0,True,nanmean,numpy.nanmean,https://numpy.org/doc/stable/reference/generated/numpy.nanmean.html,,,,False
188,537,ix_,4.0,3.0,True,ix_,numpy.ix_,https://numpy.org/doc/stable/reference/generated/numpy.ix_.html,,,,False
189,538,log1p,4.0,3.0,True,log1p,numpy.log1p,https://numpy.org/doc/stable/reference/generated/numpy.log1p.html,arkouda.numeric.log1p,numeric.log1p,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log1p,True
190,539,log1p,4.0,3.0,True,log1p,numpy.log1p,https://numpy.org/doc/stable/reference/generated/numpy.log1p.html,arkouda.array_api._elementwise_functions.log1p,array_api._elementwise_functions.log1p,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log1p,True
191,540,ma.array,4.0,3.0,True,array,numpy.ma.array,https://numpy.org/doc/stable/reference/generated/numpy.ma.array.html,arkouda.pdarraycreation.array,pdarraycreation.array,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.array,True
192,541,meshgrid,4.0,3.0,True,meshgrid,numpy.meshgrid,https://numpy.org/doc/stable/reference/generated/numpy.meshgrid.html,arkouda.array_api._creation_functions.meshgrid,array_api._creation_functions.meshgrid,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.meshgrid,True
193,542,random,4.0,3.0,True,random,numpy.random,https://numpy.org/doc/stable/reference/generated/numpy.random.html,,,,False
194,543,split,4.0,3.0,True,split,numpy.split,https://numpy.org/doc/stable/reference/generated/numpy.split.html,,,,False
195,544,amin,3.0,3.0,True,amin,numpy.amin,https://numpy.org/doc/stable/reference/generated/numpy.amin.html,,,,False
196,545,argpartition,3.0,3.0,True,argpartition,numpy.argpartition,https://numpy.org/doc/stable/reference/generated/numpy.argpartition.html,,,,False
197,546,floor,3.0,3.0,True,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.numeric.floor,numeric.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.floor,True
198,547,floor,3.0,3.0,True,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.array_api._elementwise_functions.floor,array_api._elementwise_functions.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.floor,True
199,548,greater,3.0,3.0,True,greater,numpy.greater,https://numpy.org/doc/stable/reference/generated/numpy.greater.html,arkouda.array_api._elementwise_functions.greater,array_api._elementwise_functions.greater,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.greater,True
