scipy_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/interpolate/tests/test_polyint.py_test_shapes_scalarvalue,0.5,2,1,['array' 'shape'],['pdarraycreation.array']
/interpolate/tests/test_polyint.py_test_shapes_scalarvalue_derivative,0.5,2,1,['array' 'shape'],['pdarraycreation.array']
/interpolate/tests/test_polyint.py_test_shapes_vectorvalue,0.5,4,2,['shape' 'outer' 'arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/interpolate/tests/test_polyint.py_test_shapes_vectorvalue_derivative,0.5,4,2,['outer' 'shape' 'arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/interpolate/tests/test_polyint.py_test_small_dx,0.67,3,2,['sort' 'sort' 'random.RandomState'],['sorting.sort' 'array_api._sorting_functions.sort']
/interpolate/tests/test_polyint.py_test_three_points,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_polyint.py_test_two_points,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/interpolate/tests/test_polyint.py_test_vector,0.8,5,4,['transpose' 'array' 'linspace' 'asarray' 'linspace'],"['pdarraycreation.array' 'pdarraycreation.linspace'
 'array_api._creation_functions.asarray'
 'array_api._creation_functions.linspace']"
/interpolate/tests/test_polyint.py_test_warning,0.0,1,0,['errstate'],[]
/interpolate/tests/test_polyint.py_test_wrapper,1.0,0,0,[],[]
/interpolate/tests/test_polyint.py_test_zero_size,0.67,3,2,['arange' 'arange' 'moveaxis'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/interpolate/tests/test_polyint.py_test_zero_size_2,0.67,3,2,['moveaxis' 'arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/interpolate/tests/test_rbf.py__func,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_check_2drbf1d_interpolation,0.0,1,0,['vstack'],[]
/interpolate/tests/test_rbf.py_check_2drbf1d_regularity,0.0,1,0,['vstack'],[]
/interpolate/tests/test_rbf.py_check_2drbf2d_interpolation,0.0,1,0,['vstack'],[]
/interpolate/tests/test_rbf.py_check_2drbf3d_interpolation,0.0,1,0,['vstack'],[]
/interpolate/tests/test_rbf.py_check_rbf1d_interpolation,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_check_rbf1d_regularity,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_check_rbf1d_stability,0.4,5,2,['random.seed' 'random.randn' 'abs' 'linspace' 'linspace'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/interpolate/tests/test_rbf.py_check_rbf2d_interpolation,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_check_rbf3d_interpolation,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_linfunc,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_2drbf_interpolation,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_2drbf_regularity,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_default_construction,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_function_is_callable,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_rbf_epsilon_none,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_rbf_epsilon_none_collinear,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_rbf_interpolation,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_rbf_regularity,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_rbf_stability,1.0,0,0,[],[]
/interpolate/tests/test_rbf.py_test_two_arg_function_is_callable,1.0,0,0,[],[]
/interpolate/tests/test_rbfinterp.py__1d_test_function,1.0,2,2,['exp' 'exp'],['numeric.exp' 'array_api._elementwise_functions.exp']
/interpolate/tests/test_rbfinterp.py__2d_test_function,1.0,2,2,['exp' 'exp'],['numeric.exp' 'array_api._elementwise_functions.exp']
/interpolate/tests/test_rbfinterp.py__chunk_evaluator,1.0,0,0,[],[]
/interpolate/tests/test_rbfinterp.py__is_conditionally_positive_definite,0.0,4,0,['linalg.cholesky' 'random.RandomState' 'linalg.LinAlgError' 'linalg.qr'],[]
/interpolate/tests/test_rbfinterp.py__vandermonde,1.0,0,0,[],[]
/interpolate/tests/test_rbfinterp.py_build,0.0,1,0,['inf'],[]
/interpolate/tests/test_rbfinterp.py_test_array_smoothing,0.5,4,2,['zeros' 'copy' 'zeros' 'random.RandomState'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/interpolate/tests/test_rbfinterp.py_test_chunking,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_complex_data,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_conditionally_positive_definite,1.0,0,0,[],[]
/interpolate/tests/test_rbfinterp.py_test_degree_warning,1.0,4,4,['zeros' 'zeros' 'linspace' 'linspace'],"['array_api._creation_functions.zeros' 'pdarraycreation.zeros'
 'pdarraycreation.linspace' 'array_api._creation_functions.linspace']"
/interpolate/tests/test_rbfinterp.py_test_epsilon_not_specified_error,1.0,4,4,['zeros' 'linspace' 'linspace' 'zeros'],"['pdarraycreation.zeros' 'pdarraycreation.linspace'
 'array_api._creation_functions.linspace'
 'array_api._creation_functions.zeros']"
/interpolate/tests/test_rbfinterp.py_test_equivalent_to_rbf_interpolator,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_extreme_domains,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_inconsistent_d_length_error,1.0,4,4,['linspace' 'linspace' 'zeros' 'zeros'],"['array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'array_api._creation_functions.zeros' 'pdarraycreation.zeros']"
/interpolate/tests/test_rbfinterp.py_test_inconsistent_smoothing_length_error,1.0,6,6,['linspace' 'ones' 'ones' 'linspace' 'zeros' 'zeros'],"['pdarraycreation.linspace' 'array_api._creation_functions.ones'
 'pdarraycreation.ones' 'array_api._creation_functions.linspace'
 'array_api._creation_functions.zeros' 'pdarraycreation.zeros']"
/interpolate/tests/test_rbfinterp.py_test_inconsistent_x_dimensions_error,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_interpolation_misfit_1d,0.67,3,2,['mean' 'random.RandomState' 'mean'],['pdarrayclass.mean' 'array_api._statistical_functions.mean']
/interpolate/tests/test_rbfinterp.py_test_interpolation_misfit_2d,0.67,3,2,['mean' 'random.RandomState' 'mean'],['array_api._statistical_functions.mean' 'pdarrayclass.mean']
/interpolate/tests/test_rbfinterp.py_test_invalid_kernel_name_error,1.0,4,4,['zeros' 'linspace' 'zeros' 'linspace'],"['array_api._creation_functions.zeros' 'pdarraycreation.linspace'
 'pdarraycreation.zeros' 'array_api._creation_functions.linspace']"
/interpolate/tests/test_rbfinterp.py_test_not_enough_observations_error,1.0,4,4,['zeros' 'zeros' 'linspace' 'linspace'],"['array_api._creation_functions.zeros' 'pdarraycreation.zeros'
 'array_api._creation_functions.linspace' 'pdarraycreation.linspace']"
/interpolate/tests/test_rbfinterp.py_test_pickleable,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_polynomial_reproduction,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_rank_error,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rbfinterp.py_test_scale_invariance_1d,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_scale_invariance_2d,0.0,1,0,['random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_single_point,1.0,4,4,['zeros' 'ones' 'ones' 'zeros'],"['pdarraycreation.zeros' 'pdarraycreation.ones'
 'array_api._creation_functions.ones'
 'array_api._creation_functions.zeros']"
/interpolate/tests/test_rbfinterp.py_test_smoothing_limit_1d,0.0,2,0,['linalg.lstsq' 'random.RandomState'],[]
/interpolate/tests/test_rbfinterp.py_test_smoothing_limit_2d,0.0,2,0,['random.RandomState' 'linalg.lstsq'],[]
/interpolate/tests/test_rbfinterp.py_test_smoothing_misfit,0.86,7,6,['sqrt' 'linspace' 'linspace' 'random.RandomState' 'sqrt' 'mean' 'mean'],"['array_api._elementwise_functions.sqrt'
 'array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'pdarrayclass.sqrt' 'array_api._statistical_functions.mean'
 'pdarrayclass.mean']"
/interpolate/tests/test_rbfinterp.py_test_vector_data,0.5,2,1,['array' 'random.RandomState'],['pdarraycreation.array']
/interpolate/tests/test_rbfinterp.py_test_x_not_2d_error,1.0,4,4,['linspace' 'zeros' 'zeros' 'linspace'],"['array_api._creation_functions.linspace'
 'array_api._creation_functions.zeros' 'pdarraycreation.zeros'
 'pdarraycreation.linspace']"
/interpolate/tests/test_rbfinterp.py_test_y_not_2d_error,1.0,4,4,['linspace' 'zeros' 'zeros' 'linspace'],"['pdarraycreation.linspace' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros'
 'array_api._creation_functions.linspace']"
/interpolate/tests/test_rgi.py___array__,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py___array_interface__,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py___getitem__,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py___init__,1.0,4,4,['prod' 'arange' 'arange' 'prod'],"['pdarrayclass.prod' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._statistical_functions.prod']"
/interpolate/tests/test_rgi.py__get_sample_4d,0.5,2,1,['newaxis' 'asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py__get_sample_4d_2,0.5,2,1,['asarray' 'newaxis'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py__get_sample_4d_3,0.5,2,1,['asarray' 'newaxis'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py__get_sample_4d_4,0.5,2,1,['asarray' 'newaxis'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py__sample_2d_data,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py__sample_4d_data,0.5,2,1,['asarray' 'newaxis'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_f,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py_test_2d_readonly_grid,1.0,5,5,['linspace' 'array' 'linspace' 'ones' 'ones'],"['pdarraycreation.linspace' 'pdarraycreation.array'
 'array_api._creation_functions.linspace' 'pdarraycreation.ones'
 'array_api._creation_functions.ones']"
/interpolate/tests/test_rgi.py_test_4d_linear_outofbounds,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_4d_nearest_outofbounds,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_complex,1.0,2,2,['asarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_complex_pchip,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_complex_spline2fd,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_descending_points,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py_test_descending_points_nd,0.75,4,3,['linspace' 'random.default_rng' 'linspace' 'meshgrid'],"['pdarraycreation.linspace' 'array_api._creation_functions.linspace'
 'array_api._creation_functions.meshgrid']"
/interpolate/tests/test_rgi.py_test_duck_typed_values,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/interpolate/tests/test_rgi.py_test_endianness,1.0,5,5,['ones' 'linspace' 'ones' 'linspace' 'array'],"['pdarraycreation.ones' 'pdarraycreation.linspace'
 'array_api._creation_functions.ones'
 'array_api._creation_functions.linspace' 'pdarraycreation.array']"
/interpolate/tests/test_rgi.py_test_fill_value,1.0,6,6,['arange' 'isnan' 'isnan' 'ones' 'arange' 'ones'],"['pdarraycreation.arange' 'numeric.isnan'
 'array_api._elementwise_functions.isnan' 'pdarraycreation.ones'
 'array_api._creation_functions.arange'
 'array_api._creation_functions.ones']"
/interpolate/tests/test_rgi.py_test_fillvalue_type,1.0,4,4,['arange' 'ones' 'arange' 'ones'],"['array_api._creation_functions.arange' 'pdarraycreation.ones'
 'pdarraycreation.arange' 'array_api._creation_functions.ones']"
/interpolate/tests/test_rgi.py_test_float32_values,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py_test_invalid_fill_value,0.5,4,2,['random.seed' 'random.rand' 'linspace' 'linspace'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/interpolate/tests/test_rgi.py_test_invalid_points_order,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_invalid_xi_dimensions,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/interpolate/tests/test_rgi.py_test_length_one_axis,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_length_one_axis2,0.8,10,8,"['ones' 'zeros' 'vstack' 'pi' 'sin' 'sin' 'zeros' 'ones' 'linspace'
 'linspace']","['pdarraycreation.ones' 'array_api._creation_functions.zeros'
 'numeric.sin' 'array_api._elementwise_functions.sin'
 'pdarraycreation.zeros' 'array_api._creation_functions.ones'
 'pdarraycreation.linspace' 'array_api._creation_functions.linspace']"
/interpolate/tests/test_rgi.py_test_linear_4d,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_linear_and_slinear_close,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py_test_linear_compare_qhull,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_linear_edges,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_linear_xi1d,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_linear_xi3d,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_list_input,1.0,2,2,['asarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_matrix_input,0.75,4,3,['linspace' 'random.rand' 'linspace' 'asarray'],"['array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'array_api._creation_functions.asarray']"
/interpolate/tests/test_rgi.py_test_nan_x_1d,0.67,6,4,['isnan' 'isnan' 'errstate' 'ones' 'random.default_rng' 'ones'],"['numeric.isnan' 'array_api._elementwise_functions.isnan'
 'array_api._creation_functions.ones' 'pdarraycreation.ones']"
/interpolate/tests/test_rgi.py_test_nan_x_2d,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_nearest,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py_test_nearest_4d,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_nearest_compare_qhull,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_non_c_contiguous_grid,0.86,7,6,['linspace' 'ones' 'ones' 'empty_like' 'linspace' 'array' 'vstack'],"['pdarraycreation.linspace' 'array_api._creation_functions.ones'
 'pdarraycreation.ones' 'array_api._creation_functions.empty_like'
 'array_api._creation_functions.linspace' 'pdarraycreation.array']"
/interpolate/tests/test_rgi.py_test_non_scalar_values_splinef2d,0.0,2,0,['random.rand' 'random.seed'],[]
/interpolate/tests/test_rgi.py_test_nonscalar_values,0.5,2,1,['random.default_rng' 'array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_nonscalar_values_2,0.75,4,3,['empty' 'asarray' 'expand_dims' 'random.default_rng'],"['array_api._creation_functions.empty'
 'array_api._creation_functions.asarray'
 'array_api._manipulation_functions.expand_dims']"
/interpolate/tests/test_rgi.py_test_nonscalar_values_linear_2D,0.67,3,2,['empty' 'expand_dims' 'random.default_rng'],"['array_api._creation_functions.empty'
 'array_api._manipulation_functions.expand_dims']"
/interpolate/tests/test_rgi.py_test_out_of_bounds_extrap,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_out_of_bounds_extrap2,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_out_of_bounds_fill,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_readonly_grid,1.0,5,5,['linspace' 'linspace' 'ones' 'ones' 'array'],"['pdarraycreation.linspace' 'array_api._creation_functions.linspace'
 'pdarraycreation.ones' 'array_api._creation_functions.ones'
 'pdarraycreation.array']"
/interpolate/tests/test_rgi.py_test_spline_2d,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_spline_2d_outofbounds,1.0,1,1,['array'],['pdarraycreation.array']
/interpolate/tests/test_rgi.py_test_spline_dim_error,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_valid_call,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_valid_create,0.5,2,1,['newaxis' 'asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_xi_1d,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/interpolate/tests/test_rgi.py_test_xi_broadcast,0.75,4,3,['meshgrid' 'c_' 'linspace' 'linspace'],"['array_api._creation_functions.meshgrid' 'pdarraycreation.linspace'
 'array_api._creation_functions.linspace']"
/interpolate/tests/test_rgi.py_test_xi_nd,0.0,2,0,['random.seed' 'random.rand'],[]
/interpolate/tests/test_rgi.py_val_func_2d,1.0,0,0,[],[]
/interpolate/tests/test_rgi.py_value_func_4d,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py__FMMThreadPoolCtlController,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py___del__,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py___init__,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py__apply_field,1.0,3,3,['zeros' 'zeros' 'asarray'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'array_api._creation_functions.asarray']"
/io/_fast_matrix_market/__init__.py__encoding_call,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py__fmm_version,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py__get_read_cursor,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py__get_write_cursor,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py__read_body_array,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/io/_fast_matrix_market/__init__.py__read_body_coo,1.0,4,4,['concatenate' 'zeros' 'zeros' 'concatenate'],"['util.concatenate' 'array_api._creation_functions.zeros'
 'pdarraycreation.zeros' 'pdarraysetops.concatenate']"
/io/_fast_matrix_market/__init__.py__validate_symmetry,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_get_num_threads,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_get_version,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_mminfo,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_mmread,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_mmwrite,0.67,3,2,['asarray' 'ndarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/io/_fast_matrix_market/__init__.py_peek,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_read,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_read1,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_seek,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_set_additional_attributes,1.0,0,0,[],[]
/io/_fast_matrix_market/__init__.py_set_num_threads,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_append_c_digits,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_append_d_digits,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_append_n_digits,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_append_nine_digits,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_copy_special_str_printf,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_d2exp,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_d2exp_buffered,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_d2exp_buffered_n,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_d2fixed,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_d2fixed_buffered,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_d2fixed_buffered_n,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_indexForExponent,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_lengthForIndex,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_mulShift_mod1e9,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_pow10BitsForIndex,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_uint128_mod1e9,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_umul256,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_umul256_hi,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2fixed.c_umul256_hi128_lo64,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_d2d,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_d2d_small_int,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_d2s,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_d2s_buffered,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_d2s_buffered_n,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_decimalLength17,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/d2s.c_to_chars,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/f2s.c_f2d,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/f2s.c_f2s,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/f2s.c_f2s_buffered,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/f2s.c_f2s_buffered_n,1.0,0,0,[],[]
/io/_fast_matrix_market/fast_matrix_market/dependencies/ryu/ryu/f2s.c_to_chars,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_PYBIND11_MODULE,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp___anon72b4b1210102,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp___anon72b4b1210202,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp___anon72b4b1210302,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_create_header,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_get_field_type,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_get_header_field,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_get_header_format,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_get_header_object,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_get_header_shape,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_get_header_symmetry,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_header_repr,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_header_to_dict,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_open_read_file,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_open_read_rest,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_open_read_stream,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_open_write_file,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_open_write_stream,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_set_header_field,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_set_header_format,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_set_header_object,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_set_header_shape,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_set_header_symmetry,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core.cpp_write_header_only,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_read_array.cpp_init_read_array,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_read_array.cpp_read_body_array,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_read_coo.cpp_init_read_coo,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_read_coo.cpp_read_body_coo,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_write_array.cpp_init_write_array,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_write_array.cpp_write_body_array,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_write_coo_32.cpp_init_write_coo_32,1.0,0,0,[],[]
/io/_fast_matrix_market/src/_fmm_core_write_coo_64.cpp_init_write_coo_64,1.0,0,0,[],[]
/io/_fortran.py___enter__,1.0,0,0,[],[]
/io/_fortran.py___exit__,1.0,0,0,[],[]
/io/_fortran.py___init__,1.0,2,2,['dtype' 'uint32'],['dtypes.dtype' 'dtypes.uint32']
/io/_fortran.py__read_size,0.0,1,0,['frombuffer'],[]
/io/_fortran.py_close,1.0,0,0,[],[]
/io/_fortran.py_read_ints,1.0,0,0,[],[]
/io/_fortran.py_read_reals,1.0,0,0,[],[]
/io/_fortran.py_read_record,0.5,2,1,['fromfile' 'dtype'],['dtypes.dtype']
/io/_fortran.py_write_record,1.0,2,2,['array' 'asarray'],['pdarraycreation.array' 'array_api._creation_functions.asarray']
/io/_harwell_boeing/_fortran_format_parser.py___init__,1.0,0,0,[],[]
/io/_harwell_boeing/_fortran_format_parser.py___repr__,1.0,0,0,[],[]
/io/_harwell_boeing/_fortran_format_parser.py___str__,1.0,0,0,[],[]
/io/_harwell_boeing/_fortran_format_parser.py__expect,1.0,0,0,[],[]
