,index,function_np,total_np_calls,num_statsmodels_funs_used_by,used_by_statsmodels,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
730,1079,left_shift,,,,left_shift,numpy.left_shift,https://numpy.org/doc/stable/reference/generated/numpy.left_shift.html,,,,False
731,1080,lib.arraysetops,,,,arraysetops,numpy.lib.arraysetops,https://numpy.org/doc/stable/reference/generated/numpy.lib.arraysetops.html,,,,False
732,1081,lib.Arrayterator,,,,Arrayterator,numpy.lib.Arrayterator,https://numpy.org/doc/stable/reference/generated/numpy.lib.Arrayterator.html,,,,False
733,1082,lib.format,,,,format,numpy.lib.format,https://numpy.org/doc/stable/reference/generated/numpy.lib.format.html,,,,False
734,1083,lib.format.open_memmap,,,,open_memmap,numpy.lib.format.open_memmap,https://numpy.org/doc/stable/reference/generated/numpy.lib.format.open_memmap.html,,,,False
735,1084,lib.mixins.NDArrayOperatorsMixin,,,,NDArrayOperatorsMixin,numpy.lib.mixins.NDArrayOperatorsMixin,https://numpy.org/doc/stable/reference/generated/numpy.lib.mixins.NDArrayOperatorsMixin.html,,,,False
736,1085,lib.NumpyVersion,,,,NumpyVersion,numpy.lib.NumpyVersion,https://numpy.org/doc/stable/reference/generated/numpy.lib.NumpyVersion.html,,,,False
737,1086,lib.stride_tricks.as_strided,,,,as_strided,numpy.lib.stride_tricks.as_strided,https://numpy.org/doc/stable/reference/generated/numpy.lib.stride_tricks.as_strided.html,,,,False
738,1087,lib.stride_tricks.sliding_window_view,,,,sliding_window_view,numpy.lib.stride_tricks.sliding_window_view,https://numpy.org/doc/stable/reference/generated/numpy.lib.stride_tricks.sliding_window_view.html,,,,False
739,1088,linalg.multi_dot,,,,multi_dot,numpy.linalg.multi_dot,https://numpy.org/doc/stable/reference/generated/numpy.linalg.multi_dot.html,,,,False
740,1089,linalg.tensorinv,,,,tensorinv,numpy.linalg.tensorinv,https://numpy.org/doc/stable/reference/generated/numpy.linalg.tensorinv.html,,,,False
741,1090,linalg.tensorsolve,,,,tensorsolve,numpy.linalg.tensorsolve,https://numpy.org/doc/stable/reference/generated/numpy.linalg.tensorsolve.html,,,,False
742,1091,load,,,,load,numpy.load,https://numpy.org/doc/stable/reference/generated/numpy.load.html,arkouda.io.load,io.load,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.io.load,True
743,1092,load,,,,load,numpy.load,https://numpy.org/doc/stable/reference/generated/numpy.load.html,arkouda.segarray.SegArray.load,segarray.SegArray.load,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.segarray.SegArray.load,True
744,1093,load,,,,load,numpy.load,https://numpy.org/doc/stable/reference/generated/numpy.load.html,arkouda.dataframe.DataFrame.load,dataframe.DataFrame.load,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dataframe.DataFrame.load,True
745,1094,logaddexp,,,,logaddexp,numpy.logaddexp,https://numpy.org/doc/stable/reference/generated/numpy.logaddexp.html,arkouda.array_api._elementwise_functions.logaddexp,array_api._elementwise_functions.logaddexp,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.logaddexp,True
746,1095,logaddexp2,,,,logaddexp2,numpy.logaddexp2,https://numpy.org/doc/stable/reference/generated/numpy.logaddexp2.html,,,,False
747,1096,logical_xor,,,,logical_xor,numpy.logical_xor,https://numpy.org/doc/stable/reference/generated/numpy.logical_xor.html,arkouda.array_api._elementwise_functions.logical_xor,array_api._elementwise_functions.logical_xor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.logical_xor,True
748,1097,longcomplex,,,,longcomplex,numpy.longcomplex,https://numpy.org/doc/stable/reference/generated/numpy.longcomplex.html,,,,False
749,1098,longdouble,,,,longdouble,numpy.longdouble,https://numpy.org/doc/stable/reference/generated/numpy.longdouble.html,,,,False
750,1099,longfloat,,,,longfloat,numpy.longfloat,https://numpy.org/doc/stable/reference/generated/numpy.longfloat.html,,,,False
751,1100,longlong,,,,longlong,numpy.longlong,https://numpy.org/doc/stable/reference/generated/numpy.longlong.html,,,,False
752,1101,lookfor,,,,lookfor,numpy.lookfor,https://numpy.org/doc/stable/reference/generated/numpy.lookfor.html,,,,False
753,1102,ma.allequal,,,,allequal,numpy.ma.allequal,https://numpy.org/doc/stable/reference/generated/numpy.ma.allequal.html,,,,False
754,1103,ma.anom,,,,anom,numpy.ma.anom,https://numpy.org/doc/stable/reference/generated/numpy.ma.anom.html,,,,False
755,1104,ma.MaskedArray.anom,,,,anom,numpy.ma.MaskedArray.anom,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.anom.html,,,,False
756,1105,ma.anomalies,,,,anomalies,numpy.ma.anomalies,https://numpy.org/doc/stable/reference/generated/numpy.ma.anomalies.html,,,,False
757,1106,ma.clump_masked,,,,clump_masked,numpy.ma.clump_masked,https://numpy.org/doc/stable/reference/generated/numpy.ma.clump_masked.html,,,,False
758,1107,ma.clump_unmasked,,,,clump_unmasked,numpy.ma.clump_unmasked,https://numpy.org/doc/stable/reference/generated/numpy.ma.clump_unmasked.html,,,,False
759,1108,ma.common_fill_value,,,,common_fill_value,numpy.ma.common_fill_value,https://numpy.org/doc/stable/reference/generated/numpy.ma.common_fill_value.html,,,,False
760,1109,ma.compress_cols,,,,compress_cols,numpy.ma.compress_cols,https://numpy.org/doc/stable/reference/generated/numpy.ma.compress_cols.html,,,,False
761,1110,ma.compress_rowcols,,,,compress_rowcols,numpy.ma.compress_rowcols,https://numpy.org/doc/stable/reference/generated/numpy.ma.compress_rowcols.html,,,,False
762,1111,ma.compress_rows,,,,compress_rows,numpy.ma.compress_rows,https://numpy.org/doc/stable/reference/generated/numpy.ma.compress_rows.html,,,,False
763,1112,ma.compressed,,,,compressed,numpy.ma.compressed,https://numpy.org/doc/stable/reference/generated/numpy.ma.compressed.html,,,,False
764,1113,ma.MaskedArray.compressed,,,,compressed,numpy.ma.MaskedArray.compressed,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.compressed.html,,,,False
765,1114,ma.count_masked,,,,count_masked,numpy.ma.count_masked,https://numpy.org/doc/stable/reference/generated/numpy.ma.count_masked.html,,,,False
766,1115,ma.default_fill_value,,,,default_fill_value,numpy.ma.default_fill_value,https://numpy.org/doc/stable/reference/generated/numpy.ma.default_fill_value.html,,,,False
767,1116,ma.filled,,,,filled,numpy.ma.filled,https://numpy.org/doc/stable/reference/generated/numpy.ma.filled.html,,,,False
768,1117,ma.MaskedArray.filled,,,,filled,numpy.ma.MaskedArray.filled,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.filled.html,,,,False
769,1118,ma.fix_invalid,,,,fix_invalid,numpy.ma.fix_invalid,https://numpy.org/doc/stable/reference/generated/numpy.ma.fix_invalid.html,,,,False
770,1119,ma.flatnotmasked_contiguous,,,,flatnotmasked_contiguous,numpy.ma.flatnotmasked_contiguous,https://numpy.org/doc/stable/reference/generated/numpy.ma.flatnotmasked_contiguous.html,,,,False
771,1120,ma.flatnotmasked_edges,,,,flatnotmasked_edges,numpy.ma.flatnotmasked_edges,https://numpy.org/doc/stable/reference/generated/numpy.ma.flatnotmasked_edges.html,,,,False
772,1121,ma.getdata,,,,getdata,numpy.ma.getdata,https://numpy.org/doc/stable/reference/generated/numpy.ma.getdata.html,,,,False
773,1122,ma.getmask,,,,getmask,numpy.ma.getmask,https://numpy.org/doc/stable/reference/generated/numpy.ma.getmask.html,,,,False
774,1123,ma.getmaskarray,,,,getmaskarray,numpy.ma.getmaskarray,https://numpy.org/doc/stable/reference/generated/numpy.ma.getmaskarray.html,,,,False
775,1124,ma.harden_mask,,,,harden_mask,numpy.ma.harden_mask,https://numpy.org/doc/stable/reference/generated/numpy.ma.harden_mask.html,,,,False
776,1125,ma.MaskedArray.harden_mask,,,,harden_mask,numpy.ma.MaskedArray.harden_mask,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.harden_mask.html,,,,False
777,1126,ma.innerproduct,,,,innerproduct,numpy.ma.innerproduct,https://numpy.org/doc/stable/reference/generated/numpy.ma.innerproduct.html,,,,False
778,1127,ma.is_mask,,,,is_mask,numpy.ma.is_mask,https://numpy.org/doc/stable/reference/generated/numpy.ma.is_mask.html,,,,False
779,1128,ma.is_masked,,,,is_masked,numpy.ma.is_masked,https://numpy.org/doc/stable/reference/generated/numpy.ma.is_masked.html,,,,False
780,1129,ma.isarray,,,,isarray,numpy.ma.isarray,https://numpy.org/doc/stable/reference/generated/numpy.ma.isarray.html,,,,False
781,1130,ma.isMA,,,,isMA,numpy.ma.isMA,https://numpy.org/doc/stable/reference/generated/numpy.ma.isMA.html,,,,False
782,1131,ma.isMaskedArray,,,,isMaskedArray,numpy.ma.isMaskedArray,https://numpy.org/doc/stable/reference/generated/numpy.ma.isMaskedArray.html,,,,False
783,1132,ma.make_mask,,,,make_mask,numpy.ma.make_mask,https://numpy.org/doc/stable/reference/generated/numpy.ma.make_mask.html,,,,False
784,1133,ma.make_mask_descr,,,,make_mask_descr,numpy.ma.make_mask_descr,https://numpy.org/doc/stable/reference/generated/numpy.ma.make_mask_descr.html,,,,False
785,1134,ma.make_mask_none,,,,make_mask_none,numpy.ma.make_mask_none,https://numpy.org/doc/stable/reference/generated/numpy.ma.make_mask_none.html,,,,False
786,1135,ma.mask_cols,,,,mask_cols,numpy.ma.mask_cols,https://numpy.org/doc/stable/reference/generated/numpy.ma.mask_cols.html,,,,False
787,1136,ma.mask_or,,,,mask_or,numpy.ma.mask_or,https://numpy.org/doc/stable/reference/generated/numpy.ma.mask_or.html,,,,False
788,1137,ma.mask_rowcols,,,,mask_rowcols,numpy.ma.mask_rowcols,https://numpy.org/doc/stable/reference/generated/numpy.ma.mask_rowcols.html,,,,False
789,1138,ma.mask_rows,,,,mask_rows,numpy.ma.mask_rows,https://numpy.org/doc/stable/reference/generated/numpy.ma.mask_rows.html,,,,False
790,1139,ma.masked_all,,,,masked_all,numpy.ma.masked_all,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_all.html,,,,False
791,1140,ma.masked_all_like,,,,masked_all_like,numpy.ma.masked_all_like,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_all_like.html,,,,False
792,1141,ma.masked_array,,,,masked_array,numpy.ma.masked_array,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_array.html,,,,False
793,1142,ma.masked_array.mask,,,,mask,numpy.ma.masked_array.mask,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_array.mask.html,,,,False
794,1143,ma.masked_equal,,,,masked_equal,numpy.ma.masked_equal,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_equal.html,,,,False
795,1144,ma.masked_greater,,,,masked_greater,numpy.ma.masked_greater,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_greater.html,,,,False
796,1145,ma.masked_greater_equal,,,,masked_greater_equal,numpy.ma.masked_greater_equal,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_greater_equal.html,,,,False
797,1146,ma.masked_inside,,,,masked_inside,numpy.ma.masked_inside,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_inside.html,,,,False
798,1147,ma.masked_invalid,,,,masked_invalid,numpy.ma.masked_invalid,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_invalid.html,,,,False
799,1148,ma.masked_less,,,,masked_less,numpy.ma.masked_less,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_less.html,,,,False
800,1149,ma.masked_less_equal,,,,masked_less_equal,numpy.ma.masked_less_equal,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_less_equal.html,,,,False
801,1150,ma.masked_not_equal,,,,masked_not_equal,numpy.ma.masked_not_equal,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_not_equal.html,,,,False
802,1151,ma.masked_object,,,,masked_object,numpy.ma.masked_object,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_object.html,,,,False
803,1152,ma.masked_outside,,,,masked_outside,numpy.ma.masked_outside,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_outside.html,,,,False
804,1153,ma.masked_values,,,,masked_values,numpy.ma.masked_values,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_values.html,,,,False
805,1154,ma.masked_where,,,,masked_where,numpy.ma.masked_where,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_where.html,,,,False
806,1155,ma.MaskedArray.flatten,,,,flatten,numpy.ma.MaskedArray.flatten,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.flatten.html,,,,False
807,1156,matrix.flatten,,,,flatten,numpy.matrix.flatten,https://numpy.org/doc/stable/reference/generated/numpy.matrix.flatten.html,,,,False
808,1157,ndarray.flatten,,,,flatten,numpy.ndarray.flatten,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.flatten.html,,,,False
809,1158,ma.MaskedArray.get_fill_value,,,,get_fill_value,numpy.ma.MaskedArray.get_fill_value,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.get_fill_value.html,,,,False
810,1159,ma.MaskedArray.max,,,,max,numpy.ma.MaskedArray.max,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.max.html,arkouda.pdarrayclass.max,pdarrayclass.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.max,True
811,1160,ma.MaskedArray.max,,,,max,numpy.ma.MaskedArray.max,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.max.html,arkouda.array_api._statistical_functions.max,array_api._statistical_functions.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.max,True
812,1161,ma.max,,,,max,numpy.ma.max,https://numpy.org/doc/stable/reference/generated/numpy.ma.max.html,arkouda.pdarrayclass.max,pdarrayclass.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.max,True
813,1162,ma.max,,,,max,numpy.ma.max,https://numpy.org/doc/stable/reference/generated/numpy.ma.max.html,arkouda.array_api._statistical_functions.max,array_api._statistical_functions.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.max,True
814,1163,matrix.max,,,,max,numpy.matrix.max,https://numpy.org/doc/stable/reference/generated/numpy.matrix.max.html,arkouda.pdarrayclass.max,pdarrayclass.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.max,True
815,1164,matrix.max,,,,max,numpy.matrix.max,https://numpy.org/doc/stable/reference/generated/numpy.matrix.max.html,arkouda.array_api._statistical_functions.max,array_api._statistical_functions.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.max,True
816,1165,ndarray.max,,,,max,numpy.ndarray.max,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.max.html,arkouda.pdarrayclass.max,pdarrayclass.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.max,True
817,1166,ndarray.max,,,,max,numpy.ndarray.max,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.max.html,arkouda.array_api._statistical_functions.max,array_api._statistical_functions.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.max,True
818,1167,ma.MaskedArray.mean,,,,mean,numpy.ma.MaskedArray.mean,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.mean.html,arkouda.pdarrayclass.mean,pdarrayclass.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.mean,True
819,1168,ma.MaskedArray.mean,,,,mean,numpy.ma.MaskedArray.mean,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.mean.html,arkouda.array_api._statistical_functions.mean,array_api._statistical_functions.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.mean,True
820,1169,ma.mean,,,,mean,numpy.ma.mean,https://numpy.org/doc/stable/reference/generated/numpy.ma.mean.html,arkouda.pdarrayclass.mean,pdarrayclass.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.mean,True
821,1170,ma.mean,,,,mean,numpy.ma.mean,https://numpy.org/doc/stable/reference/generated/numpy.ma.mean.html,arkouda.array_api._statistical_functions.mean,array_api._statistical_functions.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.mean,True
822,1171,matrix.mean,,,,mean,numpy.matrix.mean,https://numpy.org/doc/stable/reference/generated/numpy.matrix.mean.html,arkouda.pdarrayclass.mean,pdarrayclass.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.mean,True
823,1172,matrix.mean,,,,mean,numpy.matrix.mean,https://numpy.org/doc/stable/reference/generated/numpy.matrix.mean.html,arkouda.array_api._statistical_functions.mean,array_api._statistical_functions.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.mean,True
824,1173,ndarray.mean,,,,mean,numpy.ndarray.mean,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.mean.html,arkouda.pdarrayclass.mean,pdarrayclass.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.mean,True
825,1174,ndarray.mean,,,,mean,numpy.ndarray.mean,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.mean.html,arkouda.array_api._statistical_functions.mean,array_api._statistical_functions.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.mean,True
826,1175,ma.MaskedArray.min,,,,min,numpy.ma.MaskedArray.min,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.min.html,arkouda.pdarrayclass.min,pdarrayclass.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.min,True
827,1176,ma.MaskedArray.min,,,,min,numpy.ma.MaskedArray.min,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.min.html,arkouda.array_api._statistical_functions.min,array_api._statistical_functions.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.min,True
828,1177,ma.min,,,,min,numpy.ma.min,https://numpy.org/doc/stable/reference/generated/numpy.ma.min.html,arkouda.pdarrayclass.min,pdarrayclass.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.min,True
829,1178,ma.min,,,,min,numpy.ma.min,https://numpy.org/doc/stable/reference/generated/numpy.ma.min.html,arkouda.array_api._statistical_functions.min,array_api._statistical_functions.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.min,True
830,1179,matrix.min,,,,min,numpy.matrix.min,https://numpy.org/doc/stable/reference/generated/numpy.matrix.min.html,arkouda.pdarrayclass.min,pdarrayclass.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.min,True
831,1180,matrix.min,,,,min,numpy.matrix.min,https://numpy.org/doc/stable/reference/generated/numpy.matrix.min.html,arkouda.array_api._statistical_functions.min,array_api._statistical_functions.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.min,True
832,1181,ndarray.min,,,,min,numpy.ndarray.min,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.min.html,arkouda.pdarrayclass.min,pdarrayclass.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.min,True
833,1182,ndarray.min,,,,min,numpy.ndarray.min,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.min.html,arkouda.array_api._statistical_functions.min,array_api._statistical_functions.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.min,True
834,1183,ma.MaskedArray.nonzero,,,,nonzero,numpy.ma.MaskedArray.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
835,1184,ma.nonzero,,,,nonzero,numpy.ma.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.ma.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
836,1185,matrix.nonzero,,,,nonzero,numpy.matrix.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.matrix.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
837,1186,ndarray.nonzero,,,,nonzero,numpy.ndarray.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
838,1187,ma.MaskedArray.prod,,,,prod,numpy.ma.MaskedArray.prod,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.prod.html,arkouda.pdarrayclass.prod,pdarrayclass.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.prod,True
839,1188,ma.MaskedArray.prod,,,,prod,numpy.ma.MaskedArray.prod,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.prod.html,arkouda.array_api._statistical_functions.prod,array_api._statistical_functions.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.prod,True
840,1189,ma.prod,,,,prod,numpy.ma.prod,https://numpy.org/doc/stable/reference/generated/numpy.ma.prod.html,arkouda.pdarrayclass.prod,pdarrayclass.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.prod,True
841,1190,ma.prod,,,,prod,numpy.ma.prod,https://numpy.org/doc/stable/reference/generated/numpy.ma.prod.html,arkouda.array_api._statistical_functions.prod,array_api._statistical_functions.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.prod,True
842,1191,matrix.prod,,,,prod,numpy.matrix.prod,https://numpy.org/doc/stable/reference/generated/numpy.matrix.prod.html,arkouda.pdarrayclass.prod,pdarrayclass.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.prod,True
843,1192,matrix.prod,,,,prod,numpy.matrix.prod,https://numpy.org/doc/stable/reference/generated/numpy.matrix.prod.html,arkouda.array_api._statistical_functions.prod,array_api._statistical_functions.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.prod,True
844,1193,ndarray.prod,,,,prod,numpy.ndarray.prod,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.prod.html,arkouda.pdarrayclass.prod,pdarrayclass.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.prod,True
845,1194,ndarray.prod,,,,prod,numpy.ndarray.prod,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.prod.html,arkouda.array_api._statistical_functions.prod,array_api._statistical_functions.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.prod,True
846,1195,ma.MaskedArray.ptp,,,,ptp,numpy.ma.MaskedArray.ptp,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.ptp.html,,,,False
847,1196,ma.ptp,,,,ptp,numpy.ma.ptp,https://numpy.org/doc/stable/reference/generated/numpy.ma.ptp.html,,,,False
848,1197,matrix.ptp,,,,ptp,numpy.matrix.ptp,https://numpy.org/doc/stable/reference/generated/numpy.matrix.ptp.html,,,,False
849,1198,ndarray.ptp,,,,ptp,numpy.ndarray.ptp,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.ptp.html,,,,False
850,1199,ma.MaskedArray.ravel,,,,ravel,numpy.ma.MaskedArray.ravel,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.ravel.html,,,,False
851,1200,ma.ravel,,,,ravel,numpy.ma.ravel,https://numpy.org/doc/stable/reference/generated/numpy.ma.ravel.html,,,,False
852,1201,matrix.ravel,,,,ravel,numpy.matrix.ravel,https://numpy.org/doc/stable/reference/generated/numpy.matrix.ravel.html,,,,False
853,1202,ndarray.ravel,,,,ravel,numpy.ndarray.ravel,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.ravel.html,,,,False
854,1203,ma.MaskedArray.reshape,,,,reshape,numpy.ma.MaskedArray.reshape,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.reshape.html,arkouda.array_api._manipulation_functions.reshape,array_api._manipulation_functions.reshape,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.reshape,True
855,1204,ma.reshape,,,,reshape,numpy.ma.reshape,https://numpy.org/doc/stable/reference/generated/numpy.ma.reshape.html,arkouda.array_api._manipulation_functions.reshape,array_api._manipulation_functions.reshape,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.reshape,True
856,1205,matrix.reshape,,,,reshape,numpy.matrix.reshape,https://numpy.org/doc/stable/reference/generated/numpy.matrix.reshape.html,arkouda.array_api._manipulation_functions.reshape,array_api._manipulation_functions.reshape,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.reshape,True
857,1206,ndarray.reshape,,,,reshape,numpy.ndarray.reshape,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.reshape.html,arkouda.array_api._manipulation_functions.reshape,array_api._manipulation_functions.reshape,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.reshape,True
858,1207,ma.MaskedArray.resize,,,,resize,numpy.ma.MaskedArray.resize,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.resize.html,,,,False
859,1208,ma.resize,,,,resize,numpy.ma.resize,https://numpy.org/doc/stable/reference/generated/numpy.ma.resize.html,,,,False
860,1209,matrix.resize,,,,resize,numpy.matrix.resize,https://numpy.org/doc/stable/reference/generated/numpy.matrix.resize.html,,,,False
861,1210,ndarray.resize,,,,resize,numpy.ndarray.resize,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.resize.html,,,,False
862,1211,ma.MaskedArray.round,,,,round,numpy.ma.MaskedArray.round,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.round.html,arkouda.numeric.round,numeric.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.round,True
